basin,month,day,min_rain,max_rain,perc10,perc25,perc75,perc90,median_rain
Cibolo-Dry Comal,7,25,5.278265029537927,35.47239555646104,8.31053737834652,13.485891150034963,21.945807710683738,31.969077496021093,16.3199911701681
Cibolo-Dry Comal,7,26,5.278265029537927,35.47239555646104,8.310818144335265,13.486780615365173,22.27272816799705,32.22288144917848,16.681610650380073
Cibolo-Dry Comal,7,27,5.278265029537927,35.47239555646104,8.310818144335265,13.486780615365173,22.411651178308116,32.248958518990584,16.811975289977795
Cibolo-Dry Comal,7,28,5.286883842852171,35.47239555646104,8.310818144335265,13.587607129421539,22.419966026151364,32.32524750111049,16.84507836013952
Cibolo-Dry Comal,7,29,5.294452977191062,35.47239555646104,8.310818144335265,13.634339463961537,22.792529037712203,32.34469318307898,16.845202268906363
Cibolo-Dry Comal,7,30,5.295428010145378,35.539281434658314,8.31121057102264,13.730795496343099,22.792556328555932,32.34486210786859,16.86699239394074
Cibolo-Dry Comal,7,31,5.299953463433287,35.539608645868675,8.31121057102264,13.827830368850432,22.792556328555932,32.34794486559781,16.86699239394074
Cibolo-Dry Comal,8,1,5.299953463433287,35.539608645868675,8.31121057102264,13.870112607427195,22.792556328555932,32.490335651870424,17.409805232812708
Cibolo-Dry Comal,8,2,5.299953463433287,35.54009950186047,8.31121057102264,13.871848645109111,22.792557345982523,32.490335651870424,17.44799815778381
Cibolo-Dry Comal,8,3,5.300464600097554,35.54009950186047,8.31121057102264,13.881421296713466,22.792557345982523,32.534689010055764,17.595890150907998
Cibolo-Dry Comal,8,4,5.300464600097554,35.54671139979778,8.315862168619821,13.892675200979998,22.869658080398562,32.53469920042561,17.69348186392036
Cibolo-Dry Comal,8,5,5.3069052663410385,35.54957149108711,8.315862168619821,14.006175104219622,22.887994582199582,32.536863709380995,17.69348186392036
Cibolo-Dry Comal,8,6,5.3069052663410385,35.57065631318505,8.3630256953808,14.039509133056761,22.888021868465117,32.58507145999674,17.696505502614606
Cibolo-Dry Comal,8,7,5.306982191354742,35.570783452524424,8.368216970413123,14.051503365182832,23.047348914935704,32.585430442246654,17.696505502614606
Cibolo-Dry Comal,8,8,5.306989736893935,35.572108562384095,8.370274859855906,14.052854648390941,23.05589991919947,32.585430442246654,17.697122797543045
Cibolo-Dry Comal,8,9,5.306989736893935,35.949057690096055,8.380658743413285,14.133288832896206,23.13503283736962,32.585430442246654,17.698779091970636
Cibolo-Dry Comal,8,10,5.306989736893935,36.00260398067443,8.380658743413285,14.294281402849691,23.159778896039303,32.585430442246654,17.699359381470966
Cibolo-Dry Comal,8,11,5.306989736893935,36.584666790379956,8.390383492210676,15.083595664417171,23.21854160040221,32.585430442246654,18.092418441202327
Cibolo-Dry Comal,8,12,5.30739562240636,36.586067156153234,8.522493177040934,15.14690384512145,23.269703572785467,32.585430442246654,18.092418441202327
Cibolo-Dry Comal,8,13,5.30739562240636,36.586067156153234,8.895312253395169,15.324865571289273,23.270915095216232,32.71489786062478,18.092418441202327
Cibolo-Dry Comal,8,14,5.307725607538749,36.586067156153234,8.898667070784429,15.326408487470044,23.270915095216232,32.72129639543144,18.092418441202327
Cibolo-Dry Comal,8,15,5.307725607538749,36.5862306498039,9.018185067366428,15.33548834803003,23.271048603863044,33.139957022472814,18.092418441202327
Cibolo-Dry Comal,8,16,5.307725607538749,36.58632600430843,9.01900587710045,15.425532114447346,23.271048603863044,33.602862753881865,18.092418441202327
Cibolo-Dry Comal,8,17,5.307725607538749,40.51766446479385,9.01900587710045,15.466290976490196,23.274389609321833,33.75158339234893,18.10668122676063
Cibolo-Dry Comal,8,18,5.307725607538749,40.540100217932455,9.019693979845066,15.466290976490196,23.274439513756246,33.916654394206994,18.195704469458015
Cibolo-Dry Comal,8,19,5.307725607538749,40.54193559193654,9.023110156584675,15.520862196226226,23.34196941003856,33.96306344695319,18.259200053351808
Cibolo-Dry Comal,8,20,5.307725607538749,40.54193559193654,9.036331284549627,15.533704754192618,23.342373876648708,33.96605317601003,18.259200053351808
Cibolo-Dry Comal,8,21,5.30944120826764,40.54193559193654,9.036353558107793,15.533923252149169,23.34314191275547,34.49322841382129,18.265547660750375
Cibolo-Dry Comal,8,22,5.310350438617121,40.59294138751817,9.176687269660109,15.543302730868218,23.350872020137487,34.5316716632843,18.266992610262584
Cibolo-Dry Comal,8,23,5.313202263387776,40.62999762414868,9.299959501475684,15.553221911869038,24.26756002264252,34.62889048779983,19.098884192693305
Cibolo-Dry Comal,8,24,5.313202263387776,40.656181456109834,9.3506291601848055,15.559899200017838,24.284890847768622,34.62955678258242,19.1009498621393
Cibolo-Dry Comal,8,25,5.313202263387776,40.656181456109834,9.413117780149811,15.57970760421485,24.46254016686006,34.62969388847868,19.1009498621393
Cibolo-Dry Comal,8,26,5.3336202861109525,40.66131550474618,9.413612259234128,15.585648827107288,24.46410464437227,34.63680008143109,19.1009498621393
Cibolo-Dry Comal,8,27,5.3336202861109525,40.68124469534977,9.347426096526979,15.66970358221759,24.536438053161614,34.64671279247116,19.487232687993078
Cibolo-Dry Comal,8,28,5.3336202861109525,40.68204098270699,9.76127094979267,15.712778231884737,24.464687705227192,34.642788673901215,19.153963049956463
Cibolo-Dry Comal,8,29,5.342051423859947,40.683570502371616,9.796291730500293,15.712778231884737,24.636154644180767,34.67180270568568,19.153963049956463
Cibolo-Dry Comal,8,30,5.3436578220935065,40.9059557741418,9.797162251540671,15.712778231884737,24.661041475813384,34.75004457826564,19.153963049956463
Cibolo-Dry Comal,8,31,5.3436578220935065,41.01920746322022,9.839964574809802,15.713429560762322,24.67476610598436,34.87945318644104,19.153963049956463
Cibolo-Dry Comal,9,1,5.3436578220935065,41.564319293069744,9.885555017210981,15.713429560762322,24.68802217749556,34.94456216154322,19.153963049956463
Cibolo-Dry Comal,9,2,5.345387518121488,41.735867024647355,9.886092430756477,15.716065956996044,24.6885752969838,34.951786032946416,19.155012716167228
Cibolo-Dry Comal,9,3,5.345387518121488,41.756250450003385,9.886121086722907,15.764638052093481,25.195167048479767,35.17969585435042,19.213922110633252
Cibolo-Dry Comal,9,4,5.345645443491611,41.806188695435466,9.980666927000204,15.999845118032113,25.2149173374645,35.228875885888904,19.898441399352002
Cibolo-Dry Comal,9,5,5.345645443491611,42.79527302803911,11.305343293710678,16.361001888684548,25.531757582110977,35.47527816735489,19.98226752212452
Cibolo-Dry Comal,9,6,5.345645443491611,42.79527302803911,10.412174322537,16.233077342408038,25.488124086579518,35.40913753271774,19.9066259322366
Cibolo-Dry Comal,9,7,5.345645443491611,42.79527302803911,10.418300377683272,16.342536804723178,26.131810626999144,35.4544165890021,19.9066259322366
Cibolo-Dry Comal,9,8,5.345645443491611,42.795600351237496,10.441751050826987,16.347933978033083,28.009538380096775,35.45451012643712,20.066375354803913
Cibolo-Dry Comal,9,9,5.345645443491611,42.79570945458759,10.596064313463888,16.508956945149183,28.009538380096775,35.45469984468783,20.066375354803913
Cibolo-Dry Comal,9,10,5.345645443491611,42.79896272983571,11.549091583678944,16.669187224961036,28.009538380096775,35.47830470143992,20.066375354803913
Cibolo-Dry Comal,9,11,5.345645443491611,42.818786488982084,11.566618934125227,16.78004354429978,28.009538380096775,35.651062754286485,20.083977826916687
Cibolo-Dry Comal,9,12,5.345645443491611,43.19051456500401,11.571857725675063,16.78674060088055,28.009538380096775,35.68238994629135,22.676262164611135
Cibolo-Dry Comal,9,13,5.345645443491611,43.19051456500401,11.571857725675063,16.821577615039594,28.01121742777333,35.68496009174471,22.68309574417289
Cibolo-Dry Comal,9,14,5.345645443491611,43.19051456500401,11.66509467310671,16.8857467673393,28.16436036046809,35.68872319446176,22.68946738794443
Cibolo-Dry Comal,9,15,5.345645443491611,43.19932814978378,11.666049053963643,16.944969003544198,28.228141269175268,35.68872319446176,23.06576122442828
Cibolo-Dry Comal,9,16,5.346490119507129,43.277710270286214,11.666615218751968,16.95024735853983,28.861111220831553,35.69211357507888,23.07654567344381
Cibolo-Dry Comal,9,17,5.550707065540955,43.28071169896373,11.668039120421396,17.26460098238264,29.066499814762686,35.70721584714723,23.433320761905815
Cibolo-Dry Comal,9,18,6.09558268847761,43.283050933437586,11.68140317775909,17.275414721258915,29.070022920512578,35.70738512606031,23.433320761905815
Cibolo-Dry Comal,9,19,6.490566569647953,43.28363264809216,11.68140317775909,17.32250617646826,29.070663136804214,35.70738512606031,23.81213372174017
Cibolo-Dry Comal,9,20,6.490566569647953,43.28363264809216,11.688545069999886,17.441998862724198,29.075610468706934,35.70738512606031,23.82580750669724
Cibolo-Dry Comal,9,21,6.490566569647953,43.28363264809216,11.688545069999886,17.502709355466457,29.401698127121676,35.70738512606031,23.82580750669724
Cibolo-Dry Comal,9,22,6.553959157141772,43.28363264809216,11.688545069999886,17.502709355466457,30.39520639783599,35.70738512606031,23.86306220118967
Cibolo-Dry Comal,9,23,6.55666943472031,43.28363264809216,11.693982729367878,17.502709355466457,30.402995227734934,35.70895194397671,23.86306220118967
Cibolo-Dry Comal,9,24,6.55666943472031,43.28363264809216,11.710093274550681,17.502709355466457,30.402995227734934,35.710216536508646,23.86306220118967
Cibolo-Dry Comal,9,25,6.55666943472031,43.28363264809216,11.753131316050816,17.6907839550257,30.403098943321467,35.76360860353458,23.86306220118967
Cibolo-Dry Comal,9,26,6.55666943472031,43.28363264809216,11.753670265002626,17.69163165403282,30.40337687911824,37.90008656801217,23.937852323419204
Cibolo-Dry Comal,9,27,6.55666943472031,43.28711424387193,11.753670265002626,17.69226632712375,30.420172513434245,39.12548814121173,23.937852323419204
Cibolo-Dry Comal,9,28,6.908310828666451,43.28711424387193,11.753670265002626,17.742653731861907,30.420172513434245,39.12548814121173,23.95641374491285
Cibolo-Dry Comal,9,29,6.908310828666451,43.28711424387193,11.753670265002626,17.745765049332384,31.594552972256615,39.12551049207236,24.092225672712324
Cibolo-Dry Comal,9,30,7.581384697875866,43.3390597511233,11.753670265002626,17.745765049332384,31.750292389776583,39.12551049207236,24.092225672712324
Cibolo-Dry Comal,10,1,7.581384697875866,43.34757687356663,11.731921457064262,17.584784696825878,32.416367892081,39.53172416260984,24.015056334577643
Cibolo-Dry Comal,10,2,7.581384697875866,43.41297112087555,11.753670265002626,17.762434308961033,32.07893133452198,39.12551049207236,24.092225672712324
Cibolo-Dry Comal,10,3,7.581384697875866,43.41297112087555,11.731921457064262,18.62538444168696,32.53333829656286,39.53172416260984,24.300525245899497
Cibolo-Dry Comal,10,4,7.581384697875866,43.41297112087555,11.753713863309468,18.976500379981342,32.14853132921015,39.12551049207236,24.092225672712324
Cibolo-Dry Comal,10,5,7.581384697875866,43.41297112087555,11.753713863309468,19.09928061850163,32.14853132921015,39.12551049207236,24.092225672712324
Cibolo-Dry Comal,10,6,7.581384697875866,43.41297112087555,11.753714420466569,19.27789586701362,32.15096930542889,39.12600267861745,24.092225672712324
Cibolo-Dry Comal,10,7,7.594526672039341,43.41464387718573,11.76926678077825,19.27873158550244,32.172102796300415,39.12600267861745,24.099301295511435
Cibolo-Dry Comal,10,8,7.62246014975259,43.419816988955255,11.770176752944618,19.279075030348338,32.27432239031931,39.22001579550988,24.099301295511435
Cibolo-Dry Comal,10,9,10.429619809934673,45.55647206013739,11.770176752944618,19.419099448254528,32.61943428131745,39.22810310719866,24.33426786738415
Cibolo-Dry Comal,10,10,10.661219468094346,45.67876325160114,11.770176752944618,19.52284385875182,32.992236844200505,39.23058551769448,24.349126694263568
Cibolo-Dry Comal,10,11,10.661219468094346,45.67876325160114,12.02076086926428,19.564935614308197,33.18567351208303,39.23058551769448,24.349126694263568
Cibolo-Dry Comal,10,12,10.661219468094346,45.67876325160114,12.02076086926428,20.269475904509925,33.20361029285361,39.23058551769448,24.50882481908667
Cibolo-Dry Comal,10,13,10.667545392514365,45.68198051926334,12.023080223832,20.281008701148338,33.243093425858746,39.23058551769448,24.50882481908667
Cibolo-Dry Comal,10,14,10.667545392514365,45.69627441481644,12.09545079332593,20.29111455898228,33.93040408830207,39.653486053605114,24.50882481908667
Cibolo-Dry Comal,10,15,10.667545392514365,45.78783191520752,12.166727352563642,20.29111455898228,34.22820160074355,39.65355374780336,24.50882481908667
Cibolo-Dry Comal,10,16,10.667545392514365,45.78783191520752,12.436632273074055,20.29111455898228,34.878570941435306,39.65651692124402,24.50882481908667
Cibolo-Dry Comal,10,17,10.667545392514365,45.78783191520752,12.624627150506079,20.29111455898228,34.93892745781557,39.65651692124402,24.597287746140648
Cibolo-Dry Comal,10,18,10.667545392514365,45.78783191520752,12.624627150506079,20.29111455898228,34.94593478702002,39.65651692124402,24.597287746140648
Cibolo-Dry Comal,10,19,10.667545392514365,46.135478969485,12.813130650203608,20.29111455898228,35.11545658750467,39.65651692124402,24.60189730512576
Cibolo-Dry Comal,10,20,10.667545392514365,46.848821879674965,12.813130650203608,20.291229285218648,35.22101981402041,39.65651692124402,24.60189730512576
Cibolo-Dry Comal,10,21,10.667545392514365,46.98795948785107,12.813130650203608,20.291229285218648,35.2217139570548,39.71216360839866,24.618940081627137
Cibolo-Dry Comal,10,22,10.667545392514365,47.64205175413757,12.813130650203608,20.291229285218648,35.253723185186246,39.71216360839866,24.64301134230891
Cibolo-Dry Comal,10,23,10.667545392514365,48.84781365963568,12.814296403001247,20.38758503998097,35.43637559610666,39.71225541239381,24.64301134230891
Cibolo-Dry Comal,10,24,10.667545392514365,49.17647688384906,12.814296403001247,20.413963705603365,35.62045681211062,39.73072741092423,24.64301134230891
Cibolo-Dry Comal,10,25,10.667545392514365,52.243098650867324,12.814372911812704,20.413963705603365,35.902246027364924,40.44081206675063,25.446023721746634
Cibolo-Dry Comal,10,26,10.667545392514365,52.24326912887335,12.917538165914767,20.413963705603365,35.902246027364924,40.45810953871911,25.446023721746634
